listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
BE-anderlecht-0000,be,bruxelles,anderlecht,Anderlecht,commune,Appartement,apartment,2,77,265882,3453,bati_habitable,EUR,,153,4.71,50.83539,4.31747,2025,bruxelles/anderlecht | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
PT-alcochete-0019,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,56,146260,2612,bati_habitable,EUR,nacional,93,5.49,38.73182,-8.94339,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0020,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,84,280418,3338,bati_habitable,EUR,nacional,55,4.94,38.75534,-8.96916,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0021,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,65,185359,2852,bati_habitable,EUR,nacional,59,5.75,38.78939,-8.95048,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0022,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,121,289545,2393,bati_habitable,EUR,estrangeiro,61,4.25,38.74474,-8.96598,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0023,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,76,251699,3312,bati_habitable,EUR,nacional,84,5.88,38.77543,-8.9667,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0024,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,129,356523,2764,bati_habitable,EUR,estrangeiro,90,4.07,38.73786,-8.96572,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0025,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,56,168229,3004,bati_habitable,EUR,nacional,88,4.06,38.74185,-8.93191,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0026,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,96,216976,2260,bati_habitable,EUR,nacional,64,4.82,38.75372,-8.9559,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0027,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,126,330111,2620,bati_habitable,EUR,nacional,94,4.57,38.7541,-8.97262,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0028,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,109,364840,3347,bati_habitable,EUR,nacional,45,4.66,38.76633,-8.97989,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0029,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,191,338819,1774,bati_habitable,EUR,nacional,151,5.43,38.76599,-8.95004,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0030,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,126,276665,2196,bati_habitable,EUR,nacional,130,4.24,38.75602,-8.94509,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0031,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,48,128110,2669,bati_habitable,EUR,nacional,57,5.81,38.75175,-8.96408,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0032,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,147,258235,1757,bati_habitable,EUR,nacional,82,5.44,38.7493,-8.99392,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0033,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,101,367910,3643,bati_habitable,EUR,nacional,81,4.5,38.7829,-8.95854,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0034,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,98,242574,2475,bati_habitable,EUR,nacional,110,4.47,38.7494,-8.97623,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0035,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,71,149479,2105,bati_habitable,EUR,nacional,86,5.0,38.74222,-8.94738,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0036,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,67,145858,2177,bati_habitable,EUR,nacional,78,4.82,38.75831,-8.97162,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0037,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,61,195923,3212,bati_habitable,EUR,nacional,51,5.52,38.75968,-8.9603,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0038,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,90,232583,2584,bati_habitable,EUR,nacional,145,4.65,38.7387,-8.96253,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0039,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,120,345052,2875,bati_habitable,EUR,nacional,76,3.97,38.75959,-8.93566,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0040,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,84,296323,3528,bati_habitable,EUR,nacional,90,4.15,38.74889,-8.9958,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0041,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,51,145052,2844,bati_habitable,EUR,nacional,55,4.2,38.75277,-8.9501,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0042,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,54,127767,2366,bati_habitable,EUR,nacional,74,4.69,38.77909,-8.97287,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0043,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,70,208312,2976,bati_habitable,EUR,estrangeiro,128,6.07,38.75976,-8.97603,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0044,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,93,255674,2749,bati_habitable,EUR,nacional,54,4.73,38.78499,-8.98629,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0045,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,99,304863,3079,bati_habitable,EUR,nacional,83,5.33,38.75433,-8.9615,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0046,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,71,213956,3013,bati_habitable,EUR,nacional,158,3.59,38.77013,-8.93171,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0047,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,115,281243,2446,bati_habitable,EUR,nacional,62,4.62,38.77463,-8.96934,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0048,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,96,198614,2069,bati_habitable,EUR,nacional,57,5.92,38.75963,-8.97442,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0049,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,105,170488,1624,bati_habitable,EUR,estrangeiro,59,5.81,38.75533,-8.97368,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0050,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,55,140060,2547,bati_habitable,EUR,nacional,56,4.01,38.74461,-8.98306,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0051,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,54,213756,3958,bati_habitable,EUR,nacional,50,5.0,38.76505,-8.97632,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0052,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,90,275300,3059,bati_habitable,EUR,nacional,60,5.14,38.79052,-8.97292,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0053,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,130,296439,2280,bati_habitable,EUR,nacional,170,6.14,38.7535,-8.95999,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0054,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,85,205173,2414,bati_habitable,EUR,nacional,54,4.1,38.76329,-8.94923,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0055,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,177,370582,2094,bati_habitable,EUR,nacional,87,4.88,38.75439,-8.96106,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0056,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,106,321925,3037,bati_habitable,EUR,nacional,87,5.47,38.71577,-8.95966,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0057,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,138,391052,2834,bati_habitable,EUR,nacional,111,5.83,38.75156,-8.97,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0058,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,183,485998,2656,bati_habitable,EUR,nacional,63,5.31,38.75861,-8.94394,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0059,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,85,225120,2648,bati_habitable,EUR,nacional,54,5.44,38.77847,-8.96788,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0060,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,113,254604,2253,bati_habitable,EUR,nacional,41,4.81,38.75003,-8.97549,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0061,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,95,326549,3437,bati_habitable,EUR,estrangeiro,122,5.04,38.76315,-8.96815,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0062,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,101,236095,2338,bati_habitable,EUR,nacional,79,4.93,38.72844,-8.96753,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0063,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,126,303744,2411,bati_habitable,EUR,nacional,55,5.09,38.74719,-8.9618,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0064,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,63,184319,2926,bati_habitable,EUR,nacional,58,5.99,38.79041,-8.96404,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0065,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,141,515732,3658,bati_habitable,EUR,nacional,79,4.79,38.76544,-8.95971,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0066,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,54,124825,2312,bati_habitable,EUR,nacional,70,5.94,38.76594,-8.9703,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0067,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,66,170968,2590,bati_habitable,EUR,nacional,124,5.92,38.75771,-8.95895,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0068,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,102,199748,1958,bati_habitable,EUR,nacional,46,5.3,38.76822,-8.97139,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0069,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,52,115368,2219,bati_habitable,EUR,nacional,51,4.14,38.78196,-8.97132,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0070,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,52,130085,2502,bati_habitable,EUR,nacional,56,5.26,38.751,-8.97148,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0071,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,122,422297,3461,bati_habitable,EUR,nacional,81,5.1,38.74763,-8.9839,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0072,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,81,243100,3001,bati_habitable,EUR,nacional,118,4.56,38.78018,-8.95836,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0073,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,73,177038,2425,bati_habitable,EUR,nacional,52,4.54,38.72858,-8.97857,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0074,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,72,154393,2144,bati_habitable,EUR,nacional,65,5.13,38.75594,-8.99269,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0075,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,57,126895,2226,bati_habitable,EUR,nacional,75,6.13,38.75997,-8.95913,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0076,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,118,420516,3564,bati_habitable,EUR,estrangeiro,83,5.05,38.74455,-8.95014,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0077,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,89,248755,2795,bati_habitable,EUR,nacional,87,5.73,38.7535,-8.97729,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0078,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,107,355650,3324,bati_habitable,EUR,nacional,46,4.12,38.78805,-8.98735,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0079,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,77,278146,3612,bati_habitable,EUR,nacional,65,5.65,38.75167,-8.96167,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0080,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,77,180593,2345,bati_habitable,EUR,nacional,48,4.99,38.78432,-8.98843,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0081,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,188,473874,2521,bati_habitable,EUR,nacional,116,7.28,38.775,-8.96166,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0082,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,119,402508,3382,bati_habitable,EUR,nacional,73,5.19,38.7463,-8.93494,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0083,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,94,213000,2266,bati_habitable,EUR,nacional,94,5.02,38.72699,-8.97372,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0084,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,81,240799,2973,bati_habitable,EUR,nacional,75,5.13,38.75862,-8.95273,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0085,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,80,236451,2956,bati_habitable,EUR,estrangeiro,80,5.79,38.71932,-9.00343,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0086,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,72,148470,2062,bati_habitable,EUR,nacional,128,4.24,38.76238,-8.96851,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0087,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,124,509547,4109,bati_habitable,EUR,nacional,69,4.92,38.7302,-8.96203,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0088,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,112,356927,3187,bati_habitable,EUR,nacional,43,4.68,38.73244,-8.94665,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0089,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,77,197267,2562,bati_habitable,EUR,nacional,104,4.7,38.75899,-8.97336,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0090,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,87,245978,2827,bati_habitable,EUR,nacional,87,4.27,38.77837,-8.97354,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0091,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,82,201494,2457,bati_habitable,EUR,nacional,83,4.87,38.77682,-8.97247,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0092,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,104,300128,2886,bati_habitable,EUR,nacional,68,5.03,38.7378,-8.95696,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0093,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,131,282655,2158,bati_habitable,EUR,nacional,49,4.73,38.76886,-8.97728,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0094,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,68,141173,2076,bati_habitable,EUR,nacional,55,6.19,38.74416,-8.96415,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0095,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,106,248008,2340,bati_habitable,EUR,nacional,79,4.43,38.73359,-8.95128,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0096,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,110,261922,2381,bati_habitable,EUR,nacional,60,5.95,38.74765,-8.98257,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0097,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,68,174960,2573,bati_habitable,EUR,nacional,95,4.95,38.74187,-8.9707,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0098,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,155,448090,2891,bati_habitable,EUR,nacional,92,4.99,38.77133,-8.98641,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0099,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T3,apartment,3,133,294084,2211,bati_habitable,EUR,nacional,55,5.93,38.75858,-8.94863,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0100,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T4,apartment,4,88,312475,3551,bati_habitable,EUR,nacional,45,4.65,38.74755,-8.98197,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0101,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,79,162046,2051,bati_habitable,EUR,nacional,64,4.62,38.76117,-8.95587,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0102,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,48,94506,1969,bati_habitable,EUR,nacional,67,4.87,38.76567,-8.96477,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0103,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T2,apartment,2,57,149798,2628,bati_habitable,EUR,estrangeiro,77,4.98,38.72991,-8.95704,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
PT-alcochete-0104,pt,alcochete,alcochete,Alcochete,municipio,Apartamento T1,apartment,1,51,165487,3245,bati_habitable,EUR,nacional,100,5.07,38.73769,-8.95772,2025-Q4,alcochete/alcochete | median €/m² | as_of 2025-Q4 | domicile_share=proxy | premium=1.00,simule,simule,simule,simule,rapport,true
