listing_id,country,city,zone_id,zone_name,level,property_type,class,bedrooms,surface_m2,price_total_eur,price_eur_m2,price_eur_m2_basis,currency,buyer_domicile,dom_days,gross_yield_pct,lat,lon,as_of,calibrated_on,price_confidence,surface_confidence,eur_m2_confidence,position_confidence,yield_confidence,synthetic
BE-anderlecht-0000,be,bruxelles,anderlecht,Anderlecht,commune,Appartement,apartment,2,77,262214,3405,bati_habitable,EUR,,153,4.71,50.83539,4.31747,2025,bruxelles/anderlecht | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-molenbeeksaintjean-0397,be,bruxelles,molenbeeksaintjean,Molenbeek-Saint-Jean,commune,Maison,house,2,178,512233,2878,bati_habitable,EUR,,123,4.15,50.85043,4.33253,2025,bruxelles/molenbeeksaintjean | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-molenbeeksaintjean-0398,be,bruxelles,molenbeeksaintjean,Molenbeek-Saint-Jean,commune,Maison,house,3,261,595298,2281,bati_habitable,EUR,,94,3.85,50.85159,4.32908,2025,bruxelles/molenbeeksaintjean | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-molenbeeksaintjean-0399,be,bruxelles,molenbeeksaintjean,Molenbeek-Saint-Jean,commune,Maison,house,4,167,443133,2653,bati_habitable,EUR,,112,3.35,50.84325,4.32887,2025,bruxelles/molenbeeksaintjean | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0000,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,105,377630,3596,bati_habitable,EUR,,232,3.71,50.82691,4.34065,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0001,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,60,170542,2842,bati_habitable,EUR,,111,4.03,50.83296,4.33885,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0002,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,76,226327,2978,bati_habitable,EUR,,151,3.88,50.83649,4.34794,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0003,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,104,329081,3164,bati_habitable,EUR,,81,3.96,50.82356,4.34147,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0004,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,4,82,255027,3110,bati_habitable,EUR,,144,3.83,50.83146,4.3389,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0005,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,64,192018,3000,bati_habitable,EUR,,87,4.2,50.81474,4.33741,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0006,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,100,340082,3401,bati_habitable,EUR,,138,3.26,50.82611,4.34291,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0007,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,99,441429,4459,bati_habitable,EUR,,89,3.96,50.8326,4.34658,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0008,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,107,368162,3441,bati_habitable,EUR,,104,3.47,50.82506,4.33719,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0009,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,60,169970,2833,bati_habitable,EUR,,96,3.49,50.81804,4.34229,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0010,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,84,279797,3331,bati_habitable,EUR,,91,3.71,50.8249,4.34699,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0011,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,117,430425,3679,bati_habitable,EUR,,79,4.0,50.82173,4.34154,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0012,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,112,425900,3803,bati_habitable,EUR,,111,3.37,50.82347,4.34891,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0013,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,110,420121,3819,bati_habitable,EUR,,97,3.58,50.82524,4.34803,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0014,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,70,244548,3494,bati_habitable,EUR,,155,3.31,50.82899,4.34866,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0015,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,66,236716,3587,bati_habitable,EUR,,106,3.71,50.83031,4.35036,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0016,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,79,248430,3145,bati_habitable,EUR,,151,4.42,50.81841,4.34223,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0017,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,118,384110,3255,bati_habitable,EUR,,107,2.81,50.83103,4.34789,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0018,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,68,251536,3699,bati_habitable,EUR,,159,3.26,50.81929,4.3273,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0019,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,74,216315,2923,bati_habitable,EUR,,61,3.71,50.82395,4.35658,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0020,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,74,390195,5273,bati_habitable,EUR,,74,4.0,50.82614,4.3563,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0021,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,89,262148,2945,bati_habitable,EUR,,54,3.27,50.81666,4.34719,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0022,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,70,230974,3300,bati_habitable,EUR,,78,3.64,50.83205,4.34887,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0023,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,94,344951,3670,bati_habitable,EUR,,177,2.9,50.81673,4.34922,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0024,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,129,650159,5040,bati_habitable,EUR,,129,2.41,50.8175,4.34287,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0025,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,85,334205,3932,bati_habitable,EUR,,147,4.07,50.82636,4.34265,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0026,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,114,318904,2797,bati_habitable,EUR,,109,2.76,50.82183,4.3446,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0027,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,79,358161,4534,bati_habitable,EUR,,66,4.4,50.8181,4.34175,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0028,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,94,271289,2886,bati_habitable,EUR,,109,3.67,50.83714,4.34521,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0029,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,76,248212,3266,bati_habitable,EUR,,131,2.7,50.83347,4.35372,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0030,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,83,355509,4283,bati_habitable,EUR,,82,3.27,50.83475,4.34155,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0031,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,87,242665,2789,bati_habitable,EUR,,225,3.72,50.82182,4.34302,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0032,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,108,377355,3494,bati_habitable,EUR,,111,4.13,50.82818,4.34495,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0033,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,4,79,360056,4558,bati_habitable,EUR,,78,3.83,50.8343,4.34759,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0034,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,90,250783,2786,bati_habitable,EUR,,98,2.47,50.82778,4.34334,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0035,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,70,260403,3720,bati_habitable,EUR,,128,3.68,50.83188,4.33867,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0036,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,84,297998,3548,bati_habitable,EUR,,100,3.0,50.83201,4.33997,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0037,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,99,413675,4179,bati_habitable,EUR,,93,3.0,50.82447,4.34436,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0038,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,80,277404,3468,bati_habitable,EUR,,99,3.51,50.83232,4.34912,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0039,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,119,418086,3513,bati_habitable,EUR,,53,3.17,50.82162,4.3407,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0040,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,58,147014,2535,bati_habitable,EUR,,147,3.77,50.81922,4.34712,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0041,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,95,330218,3476,bati_habitable,EUR,,190,3.47,50.82633,4.33458,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0042,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,93,314571,3382,bati_habitable,EUR,,107,4.15,50.82808,4.35297,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0043,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,74,196519,2656,bati_habitable,EUR,,54,3.25,50.82186,4.34333,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0044,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,81,353723,4367,bati_habitable,EUR,,97,2.89,50.82856,4.35088,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0045,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,71,263572,3712,bati_habitable,EUR,,55,3.71,50.82227,4.34852,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0046,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,96,281280,2930,bati_habitable,EUR,,96,3.15,50.82434,4.35178,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0047,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,89,355506,3994,bati_habitable,EUR,,77,3.61,50.82753,4.34847,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0048,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,102,323980,3176,bati_habitable,EUR,,81,3.6,50.83432,4.35447,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0049,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,67,332391,4961,bati_habitable,EUR,,107,4.03,50.82197,4.34467,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0050,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,84,433623,5162,bati_habitable,EUR,,95,3.44,50.83309,4.34524,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0051,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,88,283235,3219,bati_habitable,EUR,,163,3.42,50.82257,4.3481,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0052,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,91,275787,3031,bati_habitable,EUR,,52,3.0,50.8299,4.35337,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0053,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,99,235057,2374,bati_habitable,EUR,,68,3.92,50.8291,4.34777,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0054,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,112,363356,3244,bati_habitable,EUR,,84,2.51,50.82747,4.35303,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0055,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,84,360235,4289,bati_habitable,EUR,,71,3.97,50.81825,4.34219,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0056,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,117,511178,4369,bati_habitable,EUR,,53,3.95,50.83611,4.33893,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0057,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,84,413763,4926,bati_habitable,EUR,,103,4.32,50.82555,4.34877,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0058,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,64,325220,5082,bati_habitable,EUR,,144,3.77,50.8219,4.34754,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0059,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,74,269368,3640,bati_habitable,EUR,,81,3.29,50.81576,4.33429,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0060,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,95,400501,4216,bati_habitable,EUR,,112,3.75,50.82827,4.34995,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0061,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,111,317341,2859,bati_habitable,EUR,,74,3.66,50.83048,4.33967,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0062,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,92,335984,3652,bati_habitable,EUR,,115,3.0,50.83321,4.34522,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0063,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,92,343006,3728,bati_habitable,EUR,,129,4.34,50.82592,4.33676,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0064,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,87,345755,3974,bati_habitable,EUR,,48,4.11,50.82117,4.34576,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0065,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,72,254993,3542,bati_habitable,EUR,,116,3.77,50.82315,4.35661,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0066,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,104,441530,4245,bati_habitable,EUR,,101,4.23,50.82744,4.33372,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0067,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,82,210952,2573,bati_habitable,EUR,,115,3.66,50.82363,4.34302,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0068,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,109,366597,3363,bati_habitable,EUR,,79,4.59,50.83307,4.33369,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0069,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,111,291076,2622,bati_habitable,EUR,,209,3.15,50.82685,4.35001,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0070,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,87,199074,2288,bati_habitable,EUR,,123,2.68,50.83236,4.34338,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0071,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,76,273842,3603,bati_habitable,EUR,,155,3.42,50.83025,4.3522,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0072,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,101,483406,4786,bati_habitable,EUR,,263,3.92,50.82208,4.34091,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0073,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,71,401404,5654,bati_habitable,EUR,,45,3.11,50.83255,4.32703,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0074,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,115,400984,3487,bati_habitable,EUR,,143,3.09,50.82738,4.34929,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0075,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,107,474330,4433,bati_habitable,EUR,,97,3.4,50.81286,4.34855,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0076,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,92,326486,3549,bati_habitable,EUR,,107,3.64,50.8344,4.34797,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0077,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,75,257368,3432,bati_habitable,EUR,,97,4.89,50.82049,4.34098,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0078,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,72,316563,4397,bati_habitable,EUR,,85,3.04,50.81683,4.35395,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0079,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,92,320075,3479,bati_habitable,EUR,,76,2.83,50.82681,4.35005,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0080,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,76,320218,4213,bati_habitable,EUR,,106,3.28,50.83683,4.34591,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0081,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,77,274119,3560,bati_habitable,EUR,,92,2.98,50.82889,4.34047,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0082,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,98,329348,3361,bati_habitable,EUR,,96,4.3,50.83381,4.33673,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0083,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,67,239913,3581,bati_habitable,EUR,,80,3.1,50.82632,4.34301,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0084,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,93,204541,2199,bati_habitable,EUR,,135,2.55,50.82018,4.3554,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0085,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,85,353362,4157,bati_habitable,EUR,,135,3.35,50.82515,4.34735,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0086,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,145,438155,3022,bati_habitable,EUR,,122,3.67,50.83385,4.34543,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0087,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,61,164297,2693,bati_habitable,EUR,,93,3.68,50.82153,4.3505,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0088,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,84,237118,2823,bati_habitable,EUR,,59,3.49,50.83438,4.35089,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0089,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,87,281253,3233,bati_habitable,EUR,,119,3.16,50.83852,4.3443,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0090,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,71,256439,3612,bati_habitable,EUR,,83,3.06,50.82921,4.35556,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0091,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,81,257845,3183,bati_habitable,EUR,,150,2.37,50.82486,4.34744,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0092,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,99,334152,3375,bati_habitable,EUR,,144,3.58,50.81892,4.34024,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0093,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,0,85,317644,3737,bati_habitable,EUR,,69,3.41,50.8157,4.34678,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0094,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,69,213546,3095,bati_habitable,EUR,,132,3.59,50.8345,4.35307,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0095,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,109,383470,3518,bati_habitable,EUR,,102,3.21,50.83799,4.34301,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0096,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,93,341760,3675,bati_habitable,EUR,,156,4.35,50.82587,4.33933,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0097,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,86,329310,3829,bati_habitable,EUR,,90,2.12,50.81258,4.34074,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0098,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,2,106,322623,3044,bati_habitable,EUR,,67,2.69,50.81943,4.35476,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0099,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,3,101,355823,3523,bati_habitable,EUR,,167,3.79,50.8347,4.3375,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
BE-saintgilles-0100,be,bruxelles,saintgilles,Saint-Gilles,commune,Appartement,apartment,1,63,215443,3420,bati_habitable,EUR,,143,3.66,50.82417,4.35086,2025,bruxelles/saintgilles | median €/m² | as_of 2025,simule,simule,simule,simule,rapport,true
